;state;income;professional;unemployment
70718;Washington;83750.0;31.8;5.1
70719;Washington;71023.0;36.1;6.7
70720;Washington;70515.0;28.6;3.8
70721;Washington;104688.0;41.6;3.5
70722;Washington;78110.0;32.9;3.7
70723;Washington;102648.0;40.6;4.2
70724;Washington;98289.0;27.0;3.7
70725;Washington;96825.0;45.4;5.8
70726;Washington;83524.0;36.1;5.8
70727;Washington;92384.0;48.0;2.8
70728;Washington;101927.0;38.0;5.6
70729;Washington;89093.0;30.2;4.6
70730;Washington;69737.0;33.0;3.2
70731;Washington;75549.0;23.9;7.1
70732;Washington;64695.0;29.2;10.7
70733;Washington;75955.0;26.5;5.2
70734;Washington;40237.0;12.9;13.3
70735;Washington;61663.0;23.0;1.8
70736;Washington;38409.0;26.5;8.8
70737;Washington;74000.0;29.4;9.2
70738;Washington;71701.0;27.9;4.3
70739;Washington;66795.0;32.6;6.1
70740;Washington;80368.0;34.7;3.9
70741;Washington;82308.0;29.0;0.6
70742;Washington;60707.0;28.6;4.2
70743;Washington;91630.0;35.1;5.4
70744;Washington;92858.0;31.1;3.7
70745;Washington;59516.0;28.3;5.4
70746;Washington;95737.0;41.4;7.7
70747;Washington;89476.0;38.9;5.1
70748;Washington;97500.0;37.3;1.1
70749;Washington;78375.0;36.5;12.0
70750;Washington;59243.0;27.6;7.4
70751;Washington;78149.0;30.2;3.7
70752;Washington;93026.0;32.9;4.6
70753;Washington;68935.0;39.5;3.3
70754;Washington;48424.0;20.8;15.4
70755;Washington;70440.0;28.9;6.0
70756;Washington;70132.0;33.3;2.9
70757;Washington;63320.0;24.9;7.7
70758;Washington;78472.0;29.5;9.4
70759;Washington;65670.0;37.1;8.3
70760;Washington;;;
70761;Washington;;;
70762;Washington;34087.0;18.8;13.1
70763;Washington;33031.0;22.2;7.3
70764;Washington;35655.0;18.6;9.4
70765;Washington;45725.0;20.0;10.1
70766;Washington;54259.0;26.9;5.0
70767;Washington;39716.0;26.8;7.5
70768;Washington;65268.0;46.3;4.3
70769;Washington;57711.0;29.4;6.5
70770;Washington;60750.0;34.5;5.0
70771;Washington;54261.0;32.7;5.7
70772;Washington;43614.0;31.6;2.9
70773;Washington;41000.0;28.7;6.1
70774;Washington;33737.0;23.6;8.0
70775;Washington;44148.0;21.3;5.5
70776;Washington;32699.0;21.0;6.7
70777;Washington;37276.0;19.3;6.7
70778;Washington;46591.0;36.4;5.4
70779;Washington;31588.0;22.1;14.8
70780;Washington;38244.0;29.8;7.9
70781;Washington;45195.0;31.8;7.0
70782;Washington;20686.0;27.4;9.9
70783;Washington;26250.0;25.5;12.5
70784;Washington;34612.0;17.3;6.0
70785;Washington;51190.0;35.5;6.2
70786;Washington;32297.0;18.0;10.1
70787;Washington;45102.0;37.9;4.3
70788;Washington;32545.0;48.0;4.3
70789;Washington;12511.0;40.8;7.0
70790;Washington;30491.0;41.8;7.4
70791;Washington;43864.0;46.6;3.2
70792;Washington;45179.0;50.2;7.6
70793;Washington;33908.0;42.4;4.1
70794;Washington;48534.0;52.8;4.5
70795;Washington;88750.0;60.6;1.4
70796;Washington;78882.0;52.2;2.4
70797;Washington;48725.0;46.0;3.6
70798;Washington;86970.0;68.3;6.5
70799;Washington;49868.0;35.6;3.8
70800;Washington;61250.0;37.1;7.5
70801;Washington;52929.0;45.6;2.3
70802;Washington;52386.0;52.5;6.3
70803;Washington;78737.0;47.2;2.4
70804;Washington;56861.0;55.9;3.8
70805;Washington;69329.0;41.7;3.5
70806;Washington;70320.0;37.0;4.3
70807;Washington;87933.0;45.3;3.9
70808;Washington;48854.0;21.6;8.1
70809;Washington;70865.0;41.4;3.7
70810;Washington;68505.0;30.3;4.5
70811;Washington;80744.0;45.2;6.7
70812;Washington;45239.0;15.7;8.6
70813;Washington;64400.0;34.6;6.4
70814;Washington;63289.0;40.8;2.6
70815;Washington;84817.0;43.7;6.2
70816;Washington;63906.0;42.6;8.2
70817;Washington;64656.0;43.2;2.6
70818;Washington;84069.0;42.9;4.1
70819;Washington;103894.0;58.6;2.8
70820;Washington;31797.0;31.8;14.7
70821;Washington;60435.0;39.6;11.5
70822;Washington;57500.0;32.2;5.4
70823;Washington;25693.0;21.3;14.8
70824;Washington;34167.0;22.6;6.9
70825;Washington;35419.0;27.9;9.9
70826;Washington;49063.0;30.2;14.4
70827;Washington;75625.0;36.1;7.2
70828;Washington;49883.0;34.5;6.7
70829;Washington;39310.0;38.6;9.2
70830;Washington;58438.0;28.7;4.0
70831;Washington;43922.0;28.0;6.8
70832;Washington;30369.0;24.9;8.9
70833;Washington;28380.0;26.2;7.2
70834;Washington;39595.0;20.9;4.4
70835;Washington;37098.0;28.1;10.5
70836;Washington;46250.0;20.3;3.2
70837;Washington;46667.0;20.0;8.2
70838;Washington;39553.0;28.9;4.8
70839;Washington;62821.0;48.0;1.8
70840;Washington;83839.0;40.0;3.2
70841;Washington;42059.0;21.4;7.9
70842;Washington;60819.0;28.0;6.9
70843;Washington;41557.0;34.2;2.2
70844;Washington;69717.0;30.6;4.0
70845;Washington;58958.0;28.8;6.2
70846;Washington;60702.0;33.6;2.8
70847;Washington;50375.0;30.2;1.8
70848;Washington;52500.0;32.3;3.3
70849;Washington;61060.0;36.0;4.3
70850;Washington;54012.0;42.0;7.3
70851;Washington;65833.0;35.7;3.5
70852;Washington;79803.0;46.0;6.1
70853;Washington;84375.0;48.3;7.2
70854;Washington;100114.0;61.1;5.0
70855;Washington;86336.0;48.3;6.4
70856;Washington;59880.0;37.7;5.3
70857;Washington;54861.0;33.4;5.2
70858;Washington;65220.0;29.5;6.6
70859;Washington;53233.0;31.4;4.1
70860;Washington;27015.0;34.9;11.9
70861;Washington;41471.0;29.0;12.8
70862;Washington;67179.0;44.2;3.9
70863;Washington;60841.0;46.2;3.4
70864;Washington;48897.0;35.2;8.4
70865;Washington;47071.0;25.3;6.8
70866;Washington;22917.0;22.6;16.0
70867;Washington;34250.0;35.3;13.8
70868;Washington;44450.0;30.8;7.5
70869;Washington;48203.0;25.1;7.0
70870;Washington;36524.0;24.4;9.6
70871;Washington;44342.0;31.1;4.5
70872;Washington;55636.0;23.7;7.0
70873;Washington;31367.0;23.5;7.2
70874;Washington;53411.0;34.6;6.6
70875;Washington;45500.0;28.5;11.5
70876;Washington;36893.0;25.1;3.8
70877;Washington;58493.0;25.9;8.0
70878;Washington;68608.0;34.1;3.5
70879;Washington;35529.0;49.9;7.3
70880;Washington;72000.0;49.8;7.9
70881;Washington;52195.0;39.6;7.6
70882;Washington;83472.0;69.4;5.3
70883;Washington;32404.0;30.8;4.7
70884;Washington;41045.0;42.3;7.1
70885;Washington;54495.0;49.3;6.3
70886;Washington;82555.0;50.3;6.3
70887;Washington;55425.0;40.7;6.2
70888;Washington;70023.0;51.3;6.7
70889;Washington;50296.0;46.0;9.2
70890;Washington;73438.0;45.6;6.8
70891;Washington;80000.0;43.7;8.8
70892;Washington;41717.0;36.6;6.5
70893;Washington;45900.0;39.8;11.3
70894;Washington;62174.0;36.5;4.7
70895;Washington;71604.0;37.7;10.1
70896;Washington;60313.0;33.0;8.2
70897;Washington;73407.0;45.3;8.1
70898;Washington;61549.0;36.2;8.9
70899;Washington;74208.0;30.6;6.2
70900;Washington;63295.0;51.0;6.4
70901;Washington;71975.0;31.3;4.9
70902;Washington;83608.0;50.9;6.8
70903;Washington;77306.0;49.0;10.6
70904;Washington;93698.0;50.7;6.2
70905;Washington;60471.0;27.7;12.8
70906;Washington;88977.0;44.5;3.6
70907;Washington;90021.0;45.1;4.8
70908;Washington;85278.0;60.3;12.2
70909;Washington;88564.0;55.5;8.2
70910;Washington;90673.0;42.4;5.5
70911;Washington;49879.0;41.9;4.4
70912;Washington;92054.0;51.9;6.9
70913;Washington;81842.0;51.3;5.8
70914;Washington;78382.0;40.6;8.4
70915;Washington;59826.0;32.0;8.1
70916;Washington;65383.0;29.7;8.3
70917;Washington;54651.0;32.6;8.3
70918;Washington;49485.0;22.6;16.8
70919;Washington;77054.0;44.8;8.6
70920;Washington;64014.0;38.9;8.9
70921;Washington;60327.0;31.0;4.7
70922;Washington;72500.0;33.4;10.4
70923;Washington;76934.0;35.8;7.2
70924;Washington;57000.0;29.1;9.2
70925;Washington;68393.0;30.7;11.1
70926;Washington;60588.0;23.8;9.9
70927;Washington;71455.0;39.9;7.9
70928;Washington;;;
70929;Washington;49508.0;30.1;6.3
70930;Washington;63790.0;23.1;9.7
70931;Washington;70096.0;44.0;2.2
70932;Washington;59352.0;40.3;7.2
70933;Washington;40153.0;31.8;5.3
70934;Washington;;28.6;0.0
70935;Washington;39153.0;17.6;13.6
70936;Washington;33244.0;23.2;6.7
70937;Washington;43951.0;34.2;7.3
70938;Washington;53558.0;48.6;8.0
70939;Washington;49479.0;37.1;3.0
70940;Washington;37639.0;39.4;7.7
70941;Washington;78000.0;45.7;2.9
70942;Washington;53197.0;27.8;5.7
70943;Washington;46045.0;38.7;11.7
70944;Washington;45362.0;25.4;3.2
70945;Washington;66786.0;56.5;3.4
70946;Washington;49000.0;35.8;4.9
70947;Washington;37569.0;38.0;5.1
70948;Washington;25536.0;41.0;4.5
70949;Washington;42118.0;23.0;4.7
70950;Washington;60039.0;38.2;5.9
70951;Washington;102083.0;47.4;3.8
70952;Washington;58804.0;40.9;6.3
70953;Washington;83895.0;37.5;5.1
70954;Washington;44020.0;38.4;6.4
70955;Washington;69813.0;40.0;5.1
70956;Washington;26115.0;24.5;17.9
70957;Washington;64614.0;54.0;6.2
70958;Washington;24217.0;35.4;7.2
70959;Washington;54404.0;44.2;4.5
70960;Washington;48714.0;29.3;17.3
70961;Washington;55838.0;18.9;4.8
70962;Washington;62500.0;33.2;2.7
70963;Washington;63717.0;43.0;1.8
70964;Washington;65982.0;37.9;1.9
70965;Washington;67276.0;34.9;7.4
70966;Washington;66141.0;39.0;16.9
70967;Washington;55720.0;36.1;8.6
70968;Washington;70152.0;27.6;3.1
70969;Washington;56198.0;25.4;11.4
70970;Washington;64544.0;33.3;2.3
70971;Washington;74728.0;37.8;5.9
70972;Washington;66193.0;30.5;7.1
70973;Washington;60192.0;41.2;6.6
70974;Washington;46298.0;42.0;1.9
70975;Washington;50747.0;40.5;10.9
70976;Washington;14032.0;27.4;15.9
70977;Washington;52518.0;54.1;3.9
70978;Washington;73790.0;67.0;4.0
70979;Washington;49717.0;60.5;9.6
70980;Washington;23938.0;35.9;29.1
70981;Washington;18843.0;51.6;9.8
70982;Washington;58536.0;43.7;2.1
70983;Washington;50933.0;35.3;4.2
70984;Washington;48041.0;40.1;4.8
70985;Washington;57259.0;49.9;2.4
70986;Washington;18707.0;17.2;16.8
70987;Washington;27348.0;14.5;11.7
70988;Washington;39542.0;18.0;10.5
70989;Washington;67394.0;44.2;3.4
70990;Washington;44082.0;34.1;0.4
70991;Washington;31493.0;5.1;12.6
70992;Washington;38559.0;13.8;10.8
70993;Washington;67805.0;50.0;5.7
70994;Washington;58709.0;32.3;5.6
70995;Washington;42413.0;36.0;9.2
70996;Washington;42080.0;31.9;7.1
70997;Washington;59661.0;35.3;5.9
70998;Washington;35531.0;15.6;11.7
70999;Washington;40238.0;11.8;9.0
71000;Washington;38341.0;14.2;10.1
71001;Washington;37809.0;10.6;4.8
71002;Washington;30223.0;4.9;9.5
71003;Washington;34219.0;7.2;8.4
71004;Washington;53973.0;25.3;7.6
71005;Washington;56989.0;33.5;6.0
71006;Washington;55556.0;21.0;4.2
71007;Washington;51778.0;25.1;5.8
71008;Washington;52563.0;27.6;5.0
71009;Washington;39273.0;14.8;15.4
71010;Washington;44183.0;15.2;14.0
71011;Washington;41229.0;11.0;12.5
71012;Washington;41198.0;21.4;8.7
71013;Washington;47543.0;20.0;7.2
71014;Washington;55653.0;18.6;8.2
71015;Washington;61750.0;29.5;4.5
71016;Washington;43083.0;15.7;11.1
71017;Washington;71239.0;31.6;2.4
71018;Washington;68333.0;38.8;4.5
71019;Washington;54888.0;24.8;4.6
71020;Washington;61042.0;31.6;6.4
71021;Washington;62860.0;32.2;3.2
71022;Washington;61750.0;29.3;4.2
71023;Washington;52193.0;32.1;3.2
71024;Washington;71065.0;33.3;3.9
71025;Washington;48796.0;23.9;10.7
71026;Washington;46995.0;26.8;9.3
71027;Washington;46758.0;25.4;10.3
71028;Washington;37280.0;14.2;9.5
71029;Washington;40464.0;14.7;9.9
71030;Washington;42264.0;16.3;6.7
71031;West Virginia;42212.0;22.0;8.2
71032;West Virginia;23491.0;29.3;9.6
71033;West Virginia;39432.0;32.1;10.7
71034;West Virginia;36726.0;20.2;6.2
71035;West Virginia;62926.0;40.1;4.7
71036;West Virginia;68468.0;33.8;4.1
71037;West Virginia;69008.0;43.2;6.3
71038;West Virginia;62253.0;24.1;7.8
71039;West Virginia;43750.0;25.6;9.2
71040;West Virginia;64054.0;37.1;8.8
71041;West Virginia;36830.0;27.9;16.2
71042;West Virginia;43095.0;38.7;9.9
71043;West Virginia;38438.0;31.2;18.8
71044;West Virginia;65473.0;34.4;5.7
71045;West Virginia;58017.0;33.8;8.7
71046;West Virginia;69107.0;35.4;9.4
71047;West Virginia;69547.0;28.0;8.3
71048;West Virginia;62748.0;32.9;7.6
71049;West Virginia;41528.0;23.4;7.8
71050;West Virginia;38984.0;23.8;7.6
71051;West Virginia;46861.0;34.3;10.7
71052;West Virginia;36339.0;20.9;9.9
71053;West Virginia;40097.0;28.8;14.9
71054;West Virginia;40500.0;16.1;9.5
71055;West Virginia;36094.0;23.2;11.0
71056;West Virginia;31505.0;18.8;14.3
71057;West Virginia;41354.0;25.7;13.4
71058;West Virginia;38870.0;35.8;17.0
71059;West Virginia;42328.0;24.9;16.0
71060;West Virginia;48018.0;33.8;3.6
71061;West Virginia;58485.0;33.4;3.5
71062;West Virginia;50924.0;22.3;6.0
71063;West Virginia;37016.0;30.0;0.0
71064;West Virginia;61103.0;31.0;3.8
71065;West Virginia;44167.0;31.5;4.7
71066;West Virginia;28375.0;25.9;10.7
71067;West Virginia;41000.0;38.3;7.0
71068;West Virginia;19164.0;18.0;6.0
71069;West Virginia;41250.0;32.0;12.9
71070;West Virginia;20839.0;24.3;8.7
71071;West Virginia;9593.0;19.9;14.8
71072;West Virginia;11958.0;42.7;5.3
71073;West Virginia;16938.0;28.2;13.6
71074;West Virginia;25139.0;28.4;9.8
71075;West Virginia;24521.0;26.0;9.8
71076;West Virginia;52548.0;47.0;0.8
71077;West Virginia;36212.0;47.9;2.9
71078;West Virginia;33981.0;41.3;7.2
71079;West Virginia;16600.0;31.0;11.3
71080;West Virginia;23854.0;24.1;18.3
71081;West Virginia;19550.0;19.1;16.2
71082;West Virginia;51420.0;48.9;6.2
71083;West Virginia;72357.0;55.3;3.2
71084;West Virginia;48696.0;45.0;5.1
71085;West Virginia;47870.0;31.0;2.0
71086;West Virginia;46692.0;46.6;3.8
71087;West Virginia;41512.0;37.2;3.1
71088;West Virginia;52000.0;45.1;2.1
71089;West Virginia;40799.0;40.0;2.1
71090;West Virginia;45990.0;26.9;3.2
71091;West Virginia;47393.0;35.2;3.9
71092;West Virginia;60442.0;33.9;2.9
71093;West Virginia;45750.0;41.0;4.9
71094;West Virginia;12885.0;20.1;9.6
71095;West Virginia;45270.0;32.3;13.8
71096;West Virginia;32936.0;31.0;15.0
71097;West Virginia;39630.0;32.3;6.2
71098;West Virginia;26316.0;16.1;17.5
71099;West Virginia;31553.0;19.9;11.0
71100;West Virginia;46328.0;25.4;4.9
71101;West Virginia;42157.0;25.3;8.4
71102;West Virginia;46520.0;28.8;3.2
71103;West Virginia;41065.0;31.3;13.8
71104;West Virginia;31447.0;31.3;10.0
71105;West Virginia;35871.0;44.1;6.0
71106;West Virginia;30668.0;21.1;7.9
71107;West Virginia;31724.0;25.8;13.0
71108;West Virginia;35917.0;30.5;13.2
71109;West Virginia;38454.0;26.8;11.7
71110;West Virginia;38520.0;23.7;7.6
71111;West Virginia;43194.0;30.2;8.0
71112;West Virginia;41802.0;28.2;8.8
71113;West Virginia;43990.0;26.0;4.0
71114;West Virginia;40048.0;26.9;9.7
71115;West Virginia;29412.0;40.5;16.3
71116;West Virginia;39514.0;18.4;1.0
71117;West Virginia;57827.0;31.6;6.0
71118;West Virginia;31274.0;23.6;7.0
71119;West Virginia;37244.0;18.3;5.0
71120;West Virginia;31779.0;23.3;11.0
71121;West Virginia;37008.0;29.8;10.3
71122;West Virginia;45986.0;33.8;7.9
71123;West Virginia;40326.0;29.3;2.3
71124;West Virginia;45015.0;63.3;5.3
71125;West Virginia;43884.0;26.5;6.3
71126;West Virginia;41880.0;29.5;3.4
71127;West Virginia;35717.0;25.9;8.8
71128;West Virginia;33668.0;19.4;3.8
71129;West Virginia;36328.0;30.6;9.2
71130;West Virginia;32899.0;21.2;3.7
71131;West Virginia;49624.0;32.3;4.7
71132;West Virginia;45664.0;30.9;4.1
71133;West Virginia;36882.0;13.5;11.3
71134;West Virginia;49833.0;31.8;4.8
71135;West Virginia;49914.0;24.9;8.0
71136;West Virginia;29036.0;24.3;12.5
71137;West Virginia;39784.0;27.8;8.9
71138;West Virginia;42215.0;21.6;8.4
71139;West Virginia;51372.0;22.0;4.3
71140;West Virginia;41558.0;20.5;5.2
71141;West Virginia;40548.0;19.4;6.1
71142;West Virginia;32060.0;8.6;13.0
71143;West Virginia;38162.0;26.1;8.1
71144;West Virginia;35268.0;17.7;7.3
71145;West Virginia;45677.0;45.2;6.3
71146;West Virginia;51875.0;31.1;3.7
71147;West Virginia;38889.0;30.6;9.6
71148;West Virginia;43521.0;38.1;2.9
71149;West Virginia;35417.0;17.6;11.8
71150;West Virginia;45530.0;22.1;10.9
71151;West Virginia;38892.0;30.8;8.0
71152;West Virginia;70208.0;43.4;7.7
71153;West Virginia;72635.0;39.3;4.7
71154;West Virginia;60549.0;32.6;5.7
71155;West Virginia;55688.0;36.0;7.6
71156;West Virginia;54922.0;32.4;4.9
71157;West Virginia;40167.0;29.5;7.3
71158;West Virginia;46875.0;18.9;2.9
71159;West Virginia;41629.0;20.7;6.3
71160;West Virginia;55750.0;30.1;6.6
71161;West Virginia;38969.0;30.1;5.7
71162;West Virginia;68438.0;49.5;6.6
71163;West Virginia;81149.0;53.3;4.2
71164;West Virginia;34591.0;15.3;2.9
71165;West Virginia;33149.0;39.2;3.6
71166;West Virginia;41080.0;23.8;6.4
71167;West Virginia;46833.0;34.7;5.2
71168;West Virginia;32872.0;31.3;5.5
71169;West Virginia;55779.0;28.8;4.3
71170;West Virginia;97574.0;49.7;6.6
71171;West Virginia;98533.0;39.7;2.3
71172;West Virginia;42759.0;40.2;8.6
71173;West Virginia;73750.0;28.7;8.9
71174;West Virginia;32386.0;31.8;11.9
71175;West Virginia;66331.0;40.3;7.9
71176;West Virginia;87963.0;51.7;6.7
71177;West Virginia;78984.0;43.5;5.4
71178;West Virginia;39449.0;27.2;11.0
71179;West Virginia;71583.0;40.2;8.1
71180;West Virginia;60132.0;49.6;8.6
71181;West Virginia;105714.0;55.0;7.8
71182;West Virginia;60030.0;29.9;6.1
71183;West Virginia;71429.0;38.3;8.1
71184;West Virginia;89500.0;38.8;4.2
71185;West Virginia;21700.0;19.4;7.6
71186;West Virginia;35363.0;24.8;9.4
71187;West Virginia;37841.0;35.9;7.0
71188;West Virginia;46471.0;35.8;10.2
71189;West Virginia;39286.0;33.2;10.6
71190;West Virginia;23750.0;17.7;8.9
71191;West Virginia;25613.0;36.6;12.6
71192;West Virginia;15100.0;54.7;9.5
71193;West Virginia;41631.0;51.8;8.9
71194;West Virginia;29375.0;39.5;4.1
71195;West Virginia;38488.0;55.0;5.5
71196;West Virginia;66628.0;47.4;4.0
71197;West Virginia;38350.0;38.7;2.6
71198;West Virginia;72031.0;58.9;5.5
71199;West Virginia;102083.0;67.3;2.7
71200;West Virginia;113438.0;60.5;3.0
71201;West Virginia;78304.0;62.9;0.4
71202;West Virginia;54359.0;52.8;5.4
71203;West Virginia;41387.0;39.8;3.8
71204;West Virginia;46222.0;34.2;3.4
71205;West Virginia;48396.0;26.9;3.0
71206;West Virginia;38816.0;40.3;11.0
71207;West Virginia;59318.0;38.0;2.9
71208;West Virginia;48170.0;31.4;3.8
71209;West Virginia;61623.0;36.4;8.5
71210;West Virginia;56563.0;32.9;5.6
71211;West Virginia;50071.0;25.1;4.2
71212;West Virginia;37485.0;21.6;5.3
71213;West Virginia;46280.0;25.3;4.2
71214;West Virginia;55494.0;43.1;4.4
71215;West Virginia;43151.0;30.3;5.7
71216;West Virginia;40162.0;24.0;9.2
71217;West Virginia;45142.0;34.4;10.2
71218;West Virginia;64632.0;46.0;8.0
71219;West Virginia;51518.0;31.7;3.6
71220;West Virginia;45224.0;29.0;2.4
71221;West Virginia;40863.0;29.5;15.7
71222;West Virginia;42816.0;24.1;5.0
71223;West Virginia;46746.0;35.5;11.9
71224;West Virginia;30385.0;25.3;19.4
71225;West Virginia;42410.0;35.0;5.0
71226;West Virginia;59830.0;46.5;6.3
71227;West Virginia;36875.0;33.9;3.7
71228;West Virginia;42340.0;45.0;4.0
71229;West Virginia;50273.0;37.6;7.5
71230;West Virginia;39348.0;30.3;8.6
71231;West Virginia;69306.0;37.8;7.1
71232;West Virginia;38309.0;35.3;12.8
71233;West Virginia;42500.0;31.0;2.6
71234;West Virginia;51092.0;35.9;5.1
71235;West Virginia;66274.0;34.1;2.8
71236;West Virginia;45625.0;31.1;9.8
71237;West Virginia;24393.0;13.1;11.1
71238;West Virginia;40558.0;30.1;4.3
71239;West Virginia;50179.0;25.7;3.5
71240;West Virginia;35865.0;20.8;11.5
71241;West Virginia;36115.0;21.3;12.8
71242;West Virginia;38036.0;22.0;6.7
71243;West Virginia;45525.0;26.5;3.8
71244;West Virginia;32563.0;28.7;10.6
71245;West Virginia;32008.0;12.3;12.2
71246;West Virginia;34482.0;24.6;10.1
71247;West Virginia;35714.0;19.7;3.2
71248;West Virginia;50568.0;28.5;10.3
71249;West Virginia;48958.0;22.2;11.6
71250;West Virginia;41172.0;35.8;12.2
71251;West Virginia;32303.0;28.5;7.2
71252;West Virginia;35960.0;24.5;19.6
71253;West Virginia;46168.0;25.8;6.5
71254;West Virginia;30784.0;23.5;14.8
71255;West Virginia;26721.0;30.1;30.3
71256;West Virginia;26105.0;23.7;12.9
71257;West Virginia;23913.0;20.3;20.1
71258;West Virginia;26124.0;27.0;6.1
71259;West Virginia;17539.0;18.0;8.8
71260;West Virginia;27844.0;21.5;6.0
71261;West Virginia;26027.0;16.1;16.5
71262;West Virginia;32969.0;27.1;10.6
71263;West Virginia;33563.0;30.2;8.6
71264;West Virginia;24104.0;23.1;15.0
71265;West Virginia;14538.0;15.5;12.8
71266;West Virginia;25000.0;14.0;8.5
71267;West Virginia;58438.0;48.9;4.8
71268;West Virginia;64750.0;51.7;3.1
71269;West Virginia;30172.0;31.3;1.9
71270;West Virginia;37647.0;29.2;7.6
71271;West Virginia;41903.0;31.6;7.6
71272;West Virginia;33864.0;41.5;6.2
71273;West Virginia;52422.0;36.5;4.4
71274;West Virginia;60107.0;40.0;5.6
71275;West Virginia;51433.0;38.5;3.2
71276;West Virginia;68264.0;43.3;3.8
71277;West Virginia;39868.0;27.2;4.9
71278;West Virginia;56974.0;33.8;3.0
71279;West Virginia;44934.0;28.9;8.5
71280;West Virginia;50625.0;24.3;7.3
71281;West Virginia;48750.0;30.2;4.4
71282;West Virginia;39265.0;18.1;2.2
71283;West Virginia;22803.0;30.7;14.7
71284;West Virginia;30667.0;23.9;6.7
71285;West Virginia;35750.0;24.3;5.4
71286;West Virginia;52000.0;32.2;4.2
71287;West Virginia;49327.0;24.4;3.7
71288;West Virginia;54191.0;18.4;5.5
71289;West Virginia;31287.0;27.5;5.8
71290;West Virginia;46285.0;28.2;8.9
71291;West Virginia;67216.0;38.9;2.9
71292;West Virginia;34353.0;17.9;11.8
71293;West Virginia;42823.0;20.4;4.0
71294;West Virginia;48515.0;22.5;8.4
71295;West Virginia;35285.0;25.2;4.9
71296;West Virginia;40244.0;30.7;17.3
71297;West Virginia;37303.0;25.9;5.2
71298;West Virginia;32917.0;21.8;6.8
71299;West Virginia;40000.0;26.4;2.1
71300;West Virginia;57568.0;37.2;6.6
71301;West Virginia;40895.0;46.3;2.5
71302;West Virginia;34708.0;28.1;10.9
71303;West Virginia;43606.0;42.0;7.3
71304;West Virginia;51054.0;37.1;4.3
71305;West Virginia;25613.0;21.3;5.1
71306;West Virginia;34472.0;26.0;6.7
71307;West Virginia;29593.0;31.8;11.1
71308;West Virginia;18871.0;18.4;18.0
