;state;population
30853;Maryland;4128
30854;Maryland;5030
30855;Maryland;3840
30856;Maryland;3897
30857;Maryland;6620
30858;Maryland;5561
30859;Maryland;6021
30860;Maryland;4737
30861;Maryland;4168
30862;Maryland;3310
30863;Maryland;3318
30864;Maryland;4068
30865;Maryland;2198
30866;Maryland;4913
30867;Maryland;5090
30868;Maryland;4229
30869;Maryland;3931
30870;Maryland;2513
30871;Maryland;3515
30872;Maryland;5584
30873;Maryland;4284
30874;Maryland;5678
30875;Maryland;3402
30876;Maryland;4266
30877;Maryland;5286
30878;Maryland;5131
30879;Maryland;3363
30880;Maryland;4156
30881;Maryland;4024
30882;Maryland;4246
30883;Maryland;5559
30884;Maryland;6923
30885;Maryland;2484
30886;Maryland;13922
30887;Maryland;3437
30888;Maryland;2094
30889;Maryland;3539
30890;Maryland;5723
30891;Maryland;5372
30892;Maryland;6066
30893;Maryland;5955
30894;Maryland;4340
30895;Maryland;4317
30896;Maryland;3086
30897;Maryland;2762
30898;Maryland;4603
30899;Maryland;6028
30900;Maryland;5405
30901;Maryland;4973
30902;Maryland;4073
30903;Maryland;5651
30904;Maryland;5029
30905;Maryland;2949
30906;Maryland;4512
30907;Maryland;0
30908;Maryland;0
30909;Maryland;0
30910;Maryland;6494
30911;Maryland;5834
30912;Maryland;5050
30913;Maryland;6121
30914;Maryland;2974
30915;Maryland;6462
30916;Maryland;11042
30917;Maryland;8601
30918;Maryland;7328
30919;Maryland;1617
30920;Maryland;4300
30921;Maryland;7097
30922;Maryland;8834
30923;Maryland;4988
30924;Maryland;9658
30925;Maryland;7814
30926;Maryland;6765
30927;Maryland;0
30928;Maryland;6985
30929;Maryland;4093
30930;Maryland;1703
30931;Maryland;2077
30932;Maryland;4188
30933;Maryland;2938
30934;Maryland;3817
30935;Maryland;0
30936;Maryland;4268
30937;Maryland;3940
30938;Maryland;3840
30939;Maryland;5380
30940;Maryland;4884
30941;Maryland;3958
30942;Maryland;1644
30943;Maryland;3344
30944;Maryland;1939
30945;Maryland;4264
30946;Maryland;0
30947;Maryland;3250
30948;Maryland;3530
30949;Maryland;3152
30950;Maryland;2821
30951;Maryland;1595
30952;Maryland;5650
30953;Maryland;2586
30954;Maryland;3245
30955;Maryland;3146
30956;Maryland;3296
30957;Maryland;3690
30958;Maryland;4990
30959;Maryland;3946
30960;Maryland;1008
30961;Maryland;4609
30962;Maryland;7562
30963;Maryland;8264
30964;Maryland;6335
30965;Maryland;5299
30966;Maryland;3287
30967;Maryland;4507
30968;Maryland;2701
30969;Maryland;8513
30970;Maryland;6425
30971;Maryland;6177
30972;Maryland;9392
30973;Maryland;4525
30974;Maryland;4907
30975;Maryland;4034
30976;Maryland;5909
30977;Maryland;8149
30978;Maryland;3046
30979;Maryland;6211
30980;Maryland;1719
30981;Maryland;1449
30982;Maryland;4221
30983;Maryland;3250
30984;Maryland;6206
30985;Maryland;3717
30986;Maryland;5154
30987;Maryland;8480
30988;Maryland;6775
30989;Maryland;5644
30990;Maryland;9313
30991;Maryland;7385
30992;Maryland;4683
30993;Maryland;4163
30994;Maryland;4454
30995;Maryland;4210
30996;Maryland;8120
30997;Maryland;6860
30998;Maryland;1675
30999;Maryland;2276
31000;Maryland;3166
31001;Maryland;2909
31002;Maryland;2969
31003;Maryland;2598
31004;Maryland;5045
31005;Maryland;1795
31006;Maryland;4594
31007;Maryland;6729
31008;Maryland;3394
31009;Maryland;2761
31010;Maryland;3640
31011;Maryland;4629
31012;Maryland;3379
31013;Maryland;0
31014;Maryland;0
31015;Maryland;3201
31016;Maryland;3145
31017;Maryland;2552
31018;Maryland;2573
31019;Maryland;1712
31020;Maryland;1877
31021;Maryland;1857
31022;Maryland;3768
31023;Maryland;3355
31024;Maryland;2327
31025;Maryland;4007
31026;Maryland;865
31027;Maryland;2948
31028;Maryland;3075
31029;Maryland;1931
31030;Maryland;1433
31031;Maryland;2889
31032;Maryland;2817
31033;Maryland;885
31034;Maryland;1495
31035;Maryland;3993
31036;Maryland;2181
31037;Maryland;1539
31038;Maryland;1653
31039;Maryland;3002
31040;Maryland;1214
31041;Maryland;1683
31042;Maryland;2418
31043;Maryland;697
31044;Maryland;1452
31045;Maryland;4057
31046;Maryland;3027
31047;Maryland;4558
31048;Maryland;1756
31049;Maryland;1957
31050;Maryland;3260
31051;Maryland;3090
31052;Maryland;2797
31053;Maryland;2500
31054;Maryland;2238
31055;Maryland;2837
31056;Maryland;4247
31057;Maryland;3040
31058;Maryland;5273
31059;Maryland;4602
31060;Maryland;1986
31061;Maryland;6030
31062;Maryland;3949
31063;Maryland;1707
31064;Maryland;2340
31065;Maryland;2687
31066;Maryland;2241
31067;Maryland;2746
31068;Maryland;3195
31069;Maryland;2446
31070;Maryland;2182
31071;Maryland;3682
31072;Maryland;4712
31073;Maryland;2416
31074;Maryland;1942
31075;Maryland;906
31076;Maryland;1353
31077;Maryland;4700
31078;Maryland;2691
31079;Maryland;2856
31080;Maryland;2678
31081;Maryland;2573
31082;Maryland;2117
31083;Maryland;3749
31084;Maryland;1582
31085;Maryland;2922
31086;Maryland;1547
31087;Maryland;2211
31088;Maryland;4337
31089;Maryland;3327
31090;Maryland;4764
31091;Maryland;6918
31092;Maryland;4761
31093;Maryland;4338
31094;Maryland;1998
31095;Maryland;2389
31096;Maryland;1114
31097;Maryland;2452
31098;Maryland;4605
31099;Maryland;3393
31100;Maryland;4311
31101;Maryland;3128
31102;Maryland;3375
31103;Maryland;1661
31104;Maryland;3033
31105;Maryland;1630
31106;Maryland;2253
31107;Maryland;930
31108;Maryland;1651
31109;Maryland;2057
31110;Maryland;1877
31111;Maryland;2442
31112;Maryland;1745
31113;Maryland;2618
31114;Maryland;1612
31115;Maryland;1549
31116;Maryland;2943
31117;Maryland;2299
31118;Maryland;5483
31119;Maryland;1100
31120;Maryland;2075
31121;Maryland;2378
31122;Maryland;3025
31123;Maryland;4308
31124;Maryland;1822
31125;Maryland;2166
31126;Maryland;1306
31127;Maryland;3091
31128;Maryland;3218
31129;Maryland;2075
31130;Maryland;2877
31131;Maryland;4354
31132;Maryland;3250
31133;Maryland;3417
31134;Maryland;1938
31135;Maryland;4037
31136;Maryland;4397
31137;Maryland;2021
31138;Maryland;2093
31139;Maryland;2348
31140;Maryland;2224
31141;Maryland;3497
31142;Maryland;4232
31143;Maryland;5171
31144;Maryland;0
31145;Maryland;4725
31146;Maryland;4742
31147;Maryland;5259
31148;Maryland;5785
31149;Maryland;3041
31150;Maryland;4649
31151;Maryland;6557
31152;Maryland;947
31153;Maryland;3533
31154;Maryland;2999
31155;Maryland;1840
31156;Maryland;2277
31157;Maryland;5785
31158;Maryland;1435
31159;Maryland;4606
31160;Maryland;2691
31161;Maryland;2704
31162;Maryland;3110
31163;Maryland;3077
31164;Maryland;1813
31165;Maryland;1568
31166;Maryland;3953
31167;Maryland;1772
31168;Maryland;3089
31169;Maryland;1837
31170;Maryland;6211
31171;Maryland;3396
31172;Maryland;3994
31173;Maryland;4259
31174;Maryland;4882
31175;Maryland;2654
31176;Maryland;1962
31177;Maryland;2646
31178;Maryland;4184
31179;Maryland;5738
31180;Maryland;7144
31181;Maryland;3172
31182;Maryland;5278
31183;Maryland;4259
31184;Maryland;5626
31185;Maryland;4630
31186;Maryland;2400
31187;Maryland;4268
31188;Maryland;1986
31189;Maryland;4496
31190;Maryland;6661
31191;Maryland;2715
31192;Maryland;4047
31193;Maryland;4077
31194;Maryland;863
31195;Maryland;4693
31196;Maryland;5066
31197;Maryland;2960
31198;Maryland;2543
31199;Maryland;4012
31200;Maryland;5677
31201;Maryland;3811
31202;Maryland;3440
31203;Maryland;3513
31204;Maryland;4626
31205;Maryland;3763
31206;Maryland;6292
31207;Maryland;5023
31208;Maryland;3731
31209;Maryland;2492
31210;Maryland;3606
31211;Maryland;1657
31212;Maryland;5431
31213;Maryland;2519
31214;Maryland;2257
31215;Massachusetts;2952
31216;Massachusetts;3171
31217;Massachusetts;1580
31218;Massachusetts;2332
31219;Massachusetts;2576
31220;Massachusetts;3037
31221;Massachusetts;2790
31222;Massachusetts;3091
31223;Massachusetts;3058
31224;Massachusetts;4734
31225;Massachusetts;5122
31226;Massachusetts;4061
31227;Massachusetts;4642
31228;Massachusetts;3440
31229;Massachusetts;2483
31230;Massachusetts;3071
31231;Massachusetts;3945
31232;Massachusetts;2761
31233;Massachusetts;1732
31234;Massachusetts;2411
31235;Massachusetts;3993
31236;Massachusetts;5763
31237;Massachusetts;2895
31238;Massachusetts;5412
31239;Massachusetts;2985
31240;Massachusetts;4933
31241;Massachusetts;3718
31242;Massachusetts;3196
31243;Massachusetts;4920
31244;Massachusetts;4183
31245;Massachusetts;3685
31246;Massachusetts;3800
31247;Massachusetts;2786
31248;Massachusetts;5174
31249;Massachusetts;4821
31250;Massachusetts;3223
31251;Massachusetts;3800
31252;Massachusetts;6975
31253;Massachusetts;6400
31254;Massachusetts;4603
31255;Massachusetts;4920
31256;Massachusetts;5294
31257;Massachusetts;4134
31258;Massachusetts;881
31259;Massachusetts;4216
31260;Massachusetts;6919
31261;Massachusetts;5326
31262;Massachusetts;4207
31263;Massachusetts;3425
31264;Massachusetts;3513
31265;Massachusetts;3648
31266;Massachusetts;4381
31267;Massachusetts;3838
31268;Massachusetts;3645
31269;Massachusetts;2190
31270;Massachusetts;3109
31271;Massachusetts;0
31272;Massachusetts;3128
31273;Massachusetts;4231
31274;Massachusetts;2785
31275;Massachusetts;5230
31276;Massachusetts;3350
31277;Massachusetts;3437
31278;Massachusetts;2758
31279;Massachusetts;4723
31280;Massachusetts;5146
31281;Massachusetts;3592
31282;Massachusetts;3004
31283;Massachusetts;6657
31284;Massachusetts;4994
31285;Massachusetts;5796
31286;Massachusetts;4422
31287;Massachusetts;3201
31288;Massachusetts;4594
31289;Massachusetts;1477
31290;Massachusetts;3217
31291;Massachusetts;2512
31292;Massachusetts;3707
31293;Massachusetts;1992
31294;Massachusetts;3169
31295;Massachusetts;1980
31296;Massachusetts;6915
31297;Massachusetts;3190
31298;Massachusetts;1722
31299;Massachusetts;1580
31300;Massachusetts;1720
31301;Massachusetts;2351
31302;Massachusetts;1970
31303;Massachusetts;1168
31304;Massachusetts;1370
31305;Massachusetts;2436
31306;Massachusetts;1095
31307;Massachusetts;1806
31308;Massachusetts;2494
31309;Massachusetts;4909
31310;Massachusetts;3923
31311;Massachusetts;4096
31312;Massachusetts;4847
31313;Massachusetts;5691
31314;Massachusetts;4046
31315;Massachusetts;5479
31316;Massachusetts;5572
31317;Massachusetts;6700
31318;Massachusetts;5927
31319;Massachusetts;4711
31320;Massachusetts;5381
31321;Massachusetts;2951
31322;Massachusetts;6472
31323;Massachusetts;4596
31324;Massachusetts;9249
31325;Massachusetts;6694
31326;Massachusetts;7174
31327;Massachusetts;3522
31328;Massachusetts;3940
31329;Massachusetts;4265
31330;Massachusetts;5138
31331;Massachusetts;2638
31332;Massachusetts;5124
31333;Massachusetts;4476
31334;Massachusetts;7276
31335;Massachusetts;6579
31336;Massachusetts;7438
31337;Massachusetts;6630
31338;Massachusetts;5070
31339;Massachusetts;4105
31340;Massachusetts;2734
31341;Massachusetts;4384
31342;Massachusetts;8308
31343;Massachusetts;8732
31344;Massachusetts;4875
31345;Massachusetts;7737
31346;Massachusetts;7688
31347;Massachusetts;5045
31348;Massachusetts;2883
31349;Massachusetts;2894
31350;Massachusetts;4066
31351;Massachusetts;6438
31352;Massachusetts;7575
31353;Massachusetts;7091
31354;Massachusetts;7866
31355;Massachusetts;5691
31356;Massachusetts;6299
31357;Massachusetts;4739
31358;Massachusetts;5695
31359;Massachusetts;4007
31360;Massachusetts;2763
31361;Massachusetts;5030
31362;Massachusetts;4406
31363;Massachusetts;2834
31364;Massachusetts;3867
31365;Massachusetts;6040
31366;Massachusetts;2348
31367;Massachusetts;1654
31368;Massachusetts;3160
31369;Massachusetts;5298
31370;Massachusetts;2635
31371;Massachusetts;2321
31372;Massachusetts;1928
31373;Massachusetts;5208
31374;Massachusetts;2118
31375;Massachusetts;2198
31376;Massachusetts;2983
31377;Massachusetts;4270
31378;Massachusetts;4197
31379;Massachusetts;2100
31380;Massachusetts;3011
31381;Massachusetts;4448
31382;Massachusetts;6265
31383;Massachusetts;5227
31384;Massachusetts;6765
31385;Massachusetts;4607
31386;Massachusetts;5997
31387;Massachusetts;5737
31388;Massachusetts;7638
31389;Massachusetts;5413
31390;Massachusetts;2759
31391;Massachusetts;5526
31392;Massachusetts;4891
31393;Massachusetts;3044
31394;Massachusetts;2131
31395;Massachusetts;3414
31396;Massachusetts;3463
31397;Massachusetts;3174
31398;Massachusetts;2775
31399;Massachusetts;2413
31400;Massachusetts;3716
31401;Massachusetts;3153
31402;Massachusetts;3181
31403;Massachusetts;3831
31404;Massachusetts;4348
31405;Massachusetts;2136
31406;Massachusetts;1999
31407;Massachusetts;3211
31408;Massachusetts;2913
31409;Massachusetts;3711
31410;Massachusetts;2477
31411;Massachusetts;2031
31412;Massachusetts;1777
31413;Massachusetts;2634
31414;Massachusetts;2751
31415;Massachusetts;2872
31416;Massachusetts;3114
31417;Massachusetts;2639
31418;Massachusetts;2665
31419;Massachusetts;2863
31420;Massachusetts;3420
31421;Massachusetts;2852
31422;Massachusetts;6602
31423;Massachusetts;5886
31424;Massachusetts;4735
31425;Massachusetts;3255
31426;Massachusetts;5003
31427;Massachusetts;3286
31428;Massachusetts;6998
31429;Massachusetts;3445
31430;Massachusetts;4315
31431;Massachusetts;5011
31432;Massachusetts;3216
31433;Massachusetts;3485
31434;Massachusetts;5574
31435;Massachusetts;5321
31436;Massachusetts;0
31437;Massachusetts;4100
31438;Massachusetts;4675
31439;Massachusetts;4292
31440;Massachusetts;4208
31441;Massachusetts;0
31442;Massachusetts;3488
31443;Massachusetts;2040
31444;Massachusetts;6553
31445;Massachusetts;5970
31446;Massachusetts;7015
31447;Massachusetts;4686
31448;Massachusetts;4141
31449;Massachusetts;4551
31450;Massachusetts;4889
31451;Massachusetts;4983
31452;Massachusetts;5049
31453;Massachusetts;4110
31454;Massachusetts;3759
31455;Massachusetts;3251
31456;Massachusetts;5153
31457;Massachusetts;6180
31458;Massachusetts;5772
31459;Massachusetts;5091
31460;Massachusetts;5936
31461;Massachusetts;4110
31462;Massachusetts;4662
31463;Massachusetts;4977
31464;Massachusetts;3992
31465;Massachusetts;4803
31466;Massachusetts;3590
31467;Massachusetts;4478
31468;Massachusetts;3244
31469;Massachusetts;4104
31470;Massachusetts;5532
31471;Massachusetts;4437
31472;Massachusetts;5630
31473;Massachusetts;3301
31474;Massachusetts;4344
31475;Massachusetts;4514
31476;Massachusetts;3728
31477;Massachusetts;4051
31478;Massachusetts;2428
31479;Massachusetts;3416
31480;Massachusetts;2701
31481;Massachusetts;5016
31482;Massachusetts;3387
31483;Massachusetts;5397
31484;Massachusetts;7671
31485;Massachusetts;6566
31486;Massachusetts;6739
31487;Massachusetts;5993
31488;Massachusetts;6490
31489;Massachusetts;5420
31490;Massachusetts;8713
31491;Massachusetts;7247
31492;Massachusetts;6368
31493;Massachusetts;4657
31494;Massachusetts;4317
31495;Massachusetts;5084
31496;Massachusetts;4314
31497;Massachusetts;4184
31498;Massachusetts;6126
31499;Massachusetts;6741
31500;Massachusetts;4186
31501;Massachusetts;6290
31502;Massachusetts;9656
31503;Massachusetts;8228
31504;Massachusetts;6496
31505;Massachusetts;4897
31506;Massachusetts;3094
31507;Massachusetts;5179
31508;Massachusetts;7204
31509;Massachusetts;4182
31510;Massachusetts;3611
31511;Massachusetts;4761
31512;Massachusetts;6142
31513;Massachusetts;6570
31514;Massachusetts;8961
31515;Massachusetts;5327
31516;Massachusetts;4146
31517;Massachusetts;3038
31518;Massachusetts;4374
31519;Massachusetts;4557
31520;Massachusetts;3316
31521;Massachusetts;2952
31522;Massachusetts;2785
31523;Massachusetts;2817
31524;Massachusetts;1816
31525;Massachusetts;3258
31526;Massachusetts;3983
31527;Massachusetts;3687
31528;Massachusetts;4558
31529;Massachusetts;3538
31530;Massachusetts;5714
31531;Massachusetts;2830
31532;Massachusetts;5673
31533;Massachusetts;2191
31534;Massachusetts;4357
31535;Massachusetts;4201
31536;Massachusetts;5385
31537;Massachusetts;4791
31538;Massachusetts;7801
31539;Massachusetts;2040
31540;Massachusetts;1597
31541;Massachusetts;2768
31542;Massachusetts;1404
31543;Massachusetts;3306
31544;Massachusetts;5211
31545;Massachusetts;6130
31546;Massachusetts;6175
31547;Massachusetts;5525
31548;Massachusetts;8112
31549;Massachusetts;3803
31550;Massachusetts;4129
31551;Massachusetts;3290
31552;Massachusetts;3098
31553;Massachusetts;7297
31554;Massachusetts;4467
31555;Massachusetts;4055
31556;Massachusetts;4728
31557;Massachusetts;7332
31558;Massachusetts;4547
31559;Massachusetts;2829
31560;Massachusetts;5313
31561;Massachusetts;3114
31562;Massachusetts;7052
31563;Massachusetts;4389
31564;Massachusetts;5906
31565;Massachusetts;4396
31566;Massachusetts;6241
31567;Massachusetts;5229
31568;Massachusetts;4103
31569;Massachusetts;4725
31570;Massachusetts;3724
31571;Massachusetts;7263
31572;Massachusetts;4090
31573;Massachusetts;6278
31574;Massachusetts;3392
31575;Massachusetts;4360
31576;Massachusetts;2869
31577;Massachusetts;3851
31578;Massachusetts;6436
31579;Massachusetts;3751
31580;Massachusetts;3550
31581;Massachusetts;4858
31582;Massachusetts;5183
31583;Massachusetts;5368
31584;Massachusetts;3797
31585;Massachusetts;4594
31586;Massachusetts;4656
31587;Massachusetts;6752
31588;Massachusetts;4545
31589;Massachusetts;6697
31590;Massachusetts;3756
31591;Massachusetts;4813
31592;Massachusetts;4182
31593;Massachusetts;5538
31594;Massachusetts;3749
31595;Massachusetts;3749
31596;Massachusetts;3892
31597;Massachusetts;5129
31598;Massachusetts;2797
31599;Massachusetts;6210
31600;Massachusetts;4082
31601;Massachusetts;4801
31602;Massachusetts;6964
31603;Massachusetts;6232
31604;Massachusetts;0
31605;Massachusetts;4422
31606;Massachusetts;4471
31607;Massachusetts;3012
31608;Massachusetts;3455
31609;Massachusetts;4168
31610;Massachusetts;3535
31611;Massachusetts;4768
31612;Massachusetts;4041
31613;Massachusetts;4270
31614;Massachusetts;5001
31615;Massachusetts;5049
31616;Massachusetts;3366
31617;Massachusetts;3655
31618;Massachusetts;3232
31619;Massachusetts;4532
31620;Massachusetts;2689
31621;Massachusetts;3398
31622;Massachusetts;3862
31623;Massachusetts;3791
31624;Massachusetts;4532
31625;Massachusetts;7154
31626;Massachusetts;1341
31627;Massachusetts;3981
31628;Massachusetts;6221
31629;Massachusetts;3640
31630;Massachusetts;2717
31631;Massachusetts;4269
31632;Massachusetts;2063
31633;Massachusetts;4114
31634;Massachusetts;1920
31635;Massachusetts;1150
31636;Massachusetts;2401
31637;Massachusetts;4987
31638;Massachusetts;3718
31639;Massachusetts;2007
31640;Massachusetts;5413
31641;Massachusetts;3023
31642;Massachusetts;4172
31643;Massachusetts;4647
31644;Massachusetts;4579
31645;Massachusetts;3822
31646;Massachusetts;3937
31647;Massachusetts;4544
31648;Massachusetts;8002
31649;Massachusetts;4050
31650;Massachusetts;3894
31651;Massachusetts;3329
31652;Massachusetts;3271
31653;Massachusetts;6176
31654;Massachusetts;3436
31655;Massachusetts;7526
31656;Massachusetts;4066
31657;Massachusetts;6856
31658;Massachusetts;7864
31659;Massachusetts;2000
31660;Massachusetts;6323
31661;Massachusetts;2409
31662;Massachusetts;3505
31663;Massachusetts;4088
31664;Massachusetts;3839
31665;Massachusetts;6194
31666;Massachusetts;7210
31667;Massachusetts;4112
31668;Massachusetts;2497
31669;Massachusetts;6946
31670;Massachusetts;3816
31671;Massachusetts;1937
31672;Massachusetts;4170
31673;Massachusetts;4362
31674;Massachusetts;4882
31675;Massachusetts;6057
31676;Massachusetts;5165
31677;Massachusetts;6245
31678;Massachusetts;5589
31679;Massachusetts;2636
31680;Massachusetts;2276
31681;Massachusetts;3612
31682;Massachusetts;2090
31683;Massachusetts;4345
31684;Massachusetts;3692
31685;Massachusetts;3138
31686;Massachusetts;4467
31687;Massachusetts;5309
31688;Massachusetts;3988
31689;Massachusetts;4809
31690;Massachusetts;5040
31691;Massachusetts;3641
31692;Massachusetts;5561
31693;Massachusetts;6600
31694;Massachusetts;3786
31695;Massachusetts;4043
31696;Massachusetts;7745
31697;Massachusetts;6412
31698;Massachusetts;4000
31699;Massachusetts;6058
31700;Massachusetts;6604
31701;Massachusetts;3372
31702;Massachusetts;4600
31703;Massachusetts;2876
31704;Massachusetts;7246
31705;Massachusetts;6094
31706;Massachusetts;3617
31707;Massachusetts;3304
31708;Massachusetts;7120
31709;Massachusetts;4203
31710;Massachusetts;5038
31711;Massachusetts;2846
31712;Massachusetts;6237
31713;Massachusetts;7462
31714;Massachusetts;4387
31715;Massachusetts;4027
31716;Massachusetts;5358
31717;Massachusetts;3872
31718;Massachusetts;6926
31719;Massachusetts;5193
31720;Massachusetts;8083
31721;Massachusetts;6470
